,pm_id,pm_cumulative_material,pm_transporters_used,pm_total_deliveries,pm_travel_time,pm_frequency,pm_start,pm_end_delta,transporter_id,transporter_type,material_id,transporter_weight,material_weight,travel_start_delta,arrival_delta,end_unload_delta
3543,405,2490000,65,99,2553,246,0,48852,97,7,87,13180,27720,13574,369,3854
3544,405,2490000,65,99,2553,246,0,48852,40,7,87,14240,26520,13884,919,4930
3545,405,2490000,65,99,2553,246,0,48852,28,6,87,15960,26020,13979,864,6526
3546,405,2490000,65,99,2553,246,0,48852,49,6,87,13780,27560,14473,488,3633
3547,405,2490000,65,99,2553,246,0,48852,138,6,87,14440,26120,14623,502,4677
3548,405,2490000,65,99,2553,246,0,48852,67,6,87,14700,26180,15098,1775,5968
3549,405,2490000,65,99,2553,246,0,48852,64,6,87,13720,27080,15585,1294,5401
3550,405,2490000,65,99,2553,246,0,48852,99,6,87,14300,26660,16356,740,4829
3551,405,2490000,65,99,2553,246,0,48852,66,6,87,13800,27220,16758,329,4594
3552,405,2490000,65,99,2553,246,0,48852,146,6,87,14460,27060,16953,2156,3172
3553,406,374000,8,21,1439,2586,0,57539,80,6,20,16840,16180,17860,2422,7333
3554,410,531000,12,21,738,913,0,85850,53,6,27,14780,25740,80695,780,5155
3555,410,531000,12,21,738,913,0,85850,137,7,27,14660,25600,81070,904,1310
3556,411,2451000,41,95,836,290,0,22778,67,7,37,14000,26780,2318,473,5123
3557,411,2451000,41,95,836,290,0,22778,66,6,37,13900,27180,2968,523,3730
3558,411,2451000,41,95,836,290,0,22778,49,7,37,13960,27240,3220,327,3480
3559,411,2451000,41,95,836,290,0,22778,60,7,37,14520,26260,4382,503,3262
3560,411,2451000,41,95,836,290,0,22778,89,6,37,15580,25200,5112,1275,3248
3561,411,2451000,41,95,836,290,0,22778,117,6,37,14840,26260,5575,2507,3174
3562,411,2451000,41,95,836,290,0,22778,96,6,37,14320,26500,5715,730,2712
3563,411,2451000,41,95,836,290,0,22778,97,7,37,13240,27760,6061,620,1836
3564,411,2451000,41,95,836,290,0,22778,137,7,37,14620,26220,6174,1727,1939
3565,411,2451000,41,95,836,290,0,22778,108,6,37,13840,26860,6799,450,2317
3566,411,2451000,41,95,836,290,0,22778,99,6,37,14300,26740,6953,2131,2338
3567,411,2451000,41,95,836,290,0,22778,67,7,37,13840,26980,15451,361,1251
3568,411,2451000,41,95,836,290,0,22778,66,6,37,13820,26900,15795,731,1334
3569,411,2451000,41,95,836,290,0,22778,97,7,37,13180,27820,17200,1063,1649
3570,411,2451000,41,95,836,290,0,22778,59,7,37,14980,26240,18134,590,1641
3571,411,2451000,41,95,836,290,0,22778,89,6,37,15520,25600,18366,2571,3408
3572,411,2451000,41,95,836,290,0,22778,108,6,37,13820,27440,18727,648,1741
3573,411,2451000,41,95,836,290,0,22778,99,6,37,14220,26280,19110,696,1887
3574,411,2451000,41,95,836,290,0,22778,117,6,37,14780,25940,19466,2092,2312
3575,415,238000,8,12,5136,987,0,27897,74,6,27,14280,18520,-775,775,3981
3576,415,238000,8,12,5136,987,0,27897,52,7,27,14560,26400,-127,956,4470
3577,415,238000,8,12,5136,987,0,27897,121,6,27,17020,16080,6137,1305,8926
3578,415,238000,8,12,5136,987,0,27897,52,7,27,14480,26680,13049,2926,5341
3579,415,238000,8,12,5136,987,0,27897,74,6,27,14200,18900,13566,973,2166
3580,415,238000,8,12,5136,987,0,27897,69,6,27,14940,18360,22287,1774,5610
3581,416,263000,10,11,2939,782,0,10698,137,7,32,14820,26900,3106,2939,4185
3582,417,287000,12,12,1430,790,0,14276,121,6,42,16940,13120,-2071,15008,16347
3583,417,287000,12,12,1430,790,0,14276,53,6,27,14660,26120,4521,1319,1543
3584,417,287000,12,12,1430,790,0,14276,137,7,27,14600,26380,5277,964,3219
3585,418,347000,9,15,4938,635,0,26667,52,7,31,14660,26220,-2178,2178,9976
3586,418,347000,9,15,4938,635,0,26667,75,6,31,13900,26800,2322,1510,8606
3587,418,347000,9,15,4938,635,0,26667,147,7,31,14780,26300,2608,2550,7852
3588,418,347000,9,15,4938,635,0,26667,148,6,31,14020,26960,2906,2627,8026
3589,419,310000,12,13,2303,1332,0,22816,52,7,27,14560,26600,-1945,1945,5236
3590,419,310000,12,13,2303,1332,0,22816,53,6,27,14780,26380,-1015,4313,5068
3591,419,310000,12,13,2303,1332,0,22816,75,6,27,14020,26940,1146,1581,4400
3592,419,310000,12,13,2303,1332,0,22816,129,7,27,15940,25000,1947,1972,3667
3593,419,310000,12,13,2303,1332,0,22816,51,6,27,14680,26240,2121,2017,3480
3594,419,310000,12,13,2303,1332,0,22816,22,6,27,14700,26260,2213,1729,7203
3595,419,310000,12,13,2303,1332,0,22816,52,7,27,14480,26560,12464,1692,3255
3596,419,310000,12,13,2303,1332,0,22816,53,6,27,14720,26420,13144,2578,4289
3597,419,310000,12,13,2303,1332,0,22816,138,6,27,14460,26620,14430,1446,4001
3598,419,310000,12,13,2303,1332,0,22816,88,6,27,13800,19960,16622,2005,6194
3599,420,542000,13,23,3804,405,0,39376,52,7,20,14660,26420,-1623,3013,7150
3600,420,542000,13,23,3804,405,0,39376,43,7,20,14500,26560,-1486,1486,6813
3601,420,542000,13,23,3804,405,0,39376,87,6,20,15760,25220,-205,1594,5744
3602,420,542000,13,23,3804,405,0,39376,52,8,24,14620,26180,15008,3982,5864
3603,420,542000,13,23,3804,405,0,39376,43,8,24,14460,26380,17558,2155,3334
3604,420,542000,13,23,3804,405,0,39376,87,8,24,15740,25300,18414,1838,3718
3605,420,542000,13,23,3804,405,0,39376,129,7,27,15960,25560,28773,1961,6526
3606,420,542000,13,23,3804,405,0,39376,51,6,27,14400,26100,29222,2451,6615
3607,421,1019000,41,40,3257,376,0,17664,137,7,108,14740,26140,-2683,7598,8076
3608,421,1019000,41,40,3257,376,0,17664,102,7,109,14880,25400,-961,3758,8304
3609,421,1019000,41,40,3257,376,0,17664,64,6,109,13480,26740,-9,413,7886
3610,421,1019000,41,40,3257,376,0,17664,49,6,109,13860,26620,250,306,8351
3611,421,1019000,41,40,3257,376,0,17664,146,6,109,14700,26120,6481,2995,9782
3612,421,1019000,41,40,3257,376,0,17664,136,6,109,14260,26400,10055,403,6399
3613,421,1019000,41,40,3257,376,0,17664,149,6,109,14680,25400,10838,410,5853
3614,421,1019000,41,40,3257,376,0,17664,59,7,109,14960,25720,11661,1676,6003
3615,423,563000,11,27,2136,2203,0,32460,151,9,24,15740,16560,17442,1699,6388
3616,423,563000,11,27,2136,2203,0,32460,140,9,24,14200,17980,23360,462,5795
3617,424,780000,13,30,2289,366,0,40638,100,6,37,12600,28040,320,313,5887
3618,424,780000,13,30,2289,366,0,40638,49,7,37,14020,26740,1114,649,8053
3619,424,780000,13,30,2289,366,0,40638,64,6,37,13640,27120,1314,456,6902
3620,424,780000,13,30,2289,366,0,40638,102,7,37,15080,25920,1892,612,7780
3621,424,780000,13,30,2289,366,0,40638,108,6,37,14180,26780,3012,530,7938
3622,424,780000,13,30,2289,366,0,40638,97,7,37,13380,27280,3213,335,8318
3623,424,780000,13,30,2289,366,0,40638,152,6,37,12560,28360,17249,1497,5355
3624,424,780000,13,30,2289,366,0,40638,102,7,37,14860,26040,19221,513,6923
3625,424,780000,13,30,2289,366,0,40638,108,6,37,14020,26800,21155,472,8727
3626,425,706000,27,28,3282,413,0,12506,43,7,22,14520,26100,-202,650,6590
3627,425,706000,27,28,3282,413,0,12506,45,6,22,13280,27460,2643,1827,5058
3628,425,706000,27,28,3282,413,0,12506,44,7,22,12700,27460,2877,1687,4165
3629,425,706000,27,28,3282,413,0,12506,40,7,22,14240,26000,3000,3201,5005
3630,425,706000,27,28,3282,413,0,12506,51,6,22,14540,25940,3099,4669,5929
3631,425,706000,27,28,3282,413,0,12506,138,6,22,14500,26060,3542,2649,4724
3632,425,706000,27,28,3282,413,0,12506,84,7,22,15460,25300,4305,2276,4781
3633,425,706000,27,28,3282,413,0,12506,146,6,22,14600,25980,4677,2750,2978
3634,426,982000,35,38,2695,506,0,85595,53,6,22,14820,26160,67381,2403,2711
3635,426,982000,35,38,2695,506,0,85595,85,6,22,15060,25760,70928,1442,2770
3636,426,982000,35,38,2695,506,0,85595,43,7,22,14760,26060,72072,591,1910
3637,426,982000,35,38,2695,506,0,85595,138,6,22,14360,26200,75830,1647,4048
3638,426,982000,35,38,2695,506,0,85595,22,6,22,14440,26460,76028,1815,8316
3639,426,982000,35,38,2695,506,0,85595,130,6,22,14720,26160,77581,662,2960
3640,426,982000,35,38,2695,506,0,85595,7,6,22,15940,25000,78121,1180,3768
3641,426,982000,35,38,2695,506,0,85595,129,7,22,16040,25300,78359,968,3881
3642,426,982000,35,38,2695,506,0,85595,146,6,22,14520,26560,78553,748,4048
3643,426,982000,35,38,2695,506,0,85595,153,6,22,15460,25740,79010,2869,5166
3644,429,928000,35,36,3320,436,0,85551,138,6,23,14300,25100,744,733,2281
3645,429,928000,35,36,3320,436,0,85551,43,8,110,14660,26100,71003,3512,4803
3646,429,928000,35,36,3320,436,0,85551,85,8,110,14940,25840,74033,4017,6544
3647,429,928000,35,36,3320,436,0,85551,83,8,110,15440,25460,74509,3542,6577
3648,429,928000,35,36,3320,436,0,85551,153,8,110,15480,25320,76101,1940,3617
3649,429,928000,35,36,3320,436,0,85551,28,8,110,16000,24860,76245,3586,3868
3650,429,928000,35,36,3320,436,0,85551,84,8,110,15460,25260,79682,2151,5541
3651,429,928000,35,36,3320,436,0,85551,129,8,110,16100,24860,79885,3017,4786
3652,430,602000,23,23,1745,580,0,15414,53,6,33,14800,26160,-855,2382,5127
3653,430,602000,23,23,1745,580,0,15414,43,7,33,14440,26480,2321,2007,3297
3654,430,602000,23,23,1745,580,0,15414,146,6,33,14420,26520,3138,922,2158
3655,430,602000,23,23,1745,580,0,15414,130,6,33,14420,26600,3229,843,1652
3656,430,602000,23,23,1745,580,0,15414,84,7,33,15380,25460,4182,1213,2044
3657,430,602000,23,23,1745,580,0,15414,138,6,33,14560,26420,5156,1984,3696
3658,430,602000,23,23,1745,580,0,15414,40,7,33,14300,26560,5235,1914,3064
3659,430,602000,23,23,1745,580,0,15414,51,6,33,14780,25720,5729,928,2352
3660,430,602000,23,23,1745,580,0,15414,28,6,33,15960,25460,8167,1884,3247
3661,432,712000,15,30,3509,2828,0,38367,72,6,20,14180,19140,-1527,1527,3938
3662,432,712000,15,30,3509,2828,0,38367,87,6,20,15720,25260,-622,1815,5190
3663,432,712000,15,30,3509,2828,0,38367,42,6,20,14480,26560,489,1205,5732
3664,432,712000,15,30,3509,2828,0,38367,40,7,20,14260,26720,885,1233,6035
3665,432,712000,15,30,3509,2828,0,38367,53,6,20,14820,26160,1400,5908,6084
3666,432,712000,15,30,3509,2828,0,38367,72,6,20,14160,19380,10614,4395,5215
3667,432,712000,15,30,3509,2828,0,38367,87,6,20,15640,25580,12737,3228,7931
3668,432,712000,15,30,3509,2828,0,38367,40,7,20,14180,26500,15770,850,6128
3669,432,712000,15,30,3509,2828,0,38367,53,6,20,14760,26740,16354,6061,7149
3670,432,712000,15,30,3509,2828,0,38367,121,6,20,16940,16660,16466,1165,5680
3671,432,712000,15,30,3509,2828,0,38367,72,6,20,14080,19180,23844,1397,7627
3672,432,712000,15,30,3509,2828,0,38367,87,6,20,15620,25480,30180,1524,5830
3673,432,712000,15,30,3509,2828,0,38367,40,7,20,14160,26820,30296,1296,3281
3674,434,400000,12,17,6112,621,0,21750,40,7,112,14420,26520,-309,309,8215
3675,436,67000,3,3,2209,2475,0,10608,121,6,113,17020,15580,5593,1061,4552
3676,436,67000,3,3,2209,2475,0,10608,38,6,113,15040,26360,6201,3357,4407
3677,437,1330000,25,52,2841,535,0,58845,87,6,31,15760,25480,-1674,1674,5420
3678,437,1330000,25,52,2841,535,0,58845,52,7,31,14680,26420,-1151,1755,4883
3679,437,1330000,25,52,2841,535,0,58845,75,6,31,14040,27060,-465,1708,4161
3680,437,1330000,25,52,2841,535,0,58845,148,6,31,13980,27020,262,1943,3614
3681,437,1330000,25,52,2841,535,0,58845,7,6,31,15980,25260,984,1694,3187
3682,437,1330000,25,52,2841,535,0,58845,129,7,31,16000,24800,1087,1602,3466
3683,437,1330000,25,52,2841,535,0,58845,22,6,31,14680,26180,1200,2208,4074
3684,437,1330000,25,52,2841,535,0,58845,40,7,31,14480,26620,3171,1852,3778
3685,437,1330000,25,52,2841,535,0,58845,82,6,31,15000,26020,5170,2554,5771
3686,437,1330000,25,52,2841,535,0,58845,83,6,31,15580,25620,5962,2613,7733
3687,437,1330000,25,52,2841,535,0,58845,85,6,31,14940,25760,6244,2336,4346
3688,437,1330000,25,52,2841,535,0,58845,52,7,31,14600,26620,14151,3887,4937
3689,437,1330000,25,52,2841,535,0,58845,75,6,31,13960,26320,14265,1846,3478
3690,437,1330000,25,52,2841,535,0,58845,86,7,31,13900,26880,15412,1662,3200
3691,437,1330000,25,52,2841,535,0,58845,87,6,31,15660,25220,15609,1988,3466
3692,437,1330000,25,52,2841,535,0,58845,148,6,31,13920,26700,17105,2437,3435
3693,437,1330000,25,52,2841,535,0,58845,7,6,31,15900,24840,17698,2115,3229
3694,437,1330000,25,52,2841,535,0,58845,129,7,31,15940,24900,18096,1812,2857
3695,437,1330000,25,52,2841,535,0,58845,40,7,31,14380,26320,20273,1629,2505
3696,437,1330000,25,52,2841,535,0,58845,22,6,31,14600,26780,20778,2080,3932
3697,437,1330000,25,52,2841,535,0,58845,82,6,31,14900,25680,25836,2712,3877
3698,437,1330000,25,52,2841,535,0,58845,142,6,31,14780,25480,26411,2788,3109
3699,437,1330000,25,52,2841,535,0,58845,78,6,31,13700,19800,27180,1652,3075
3700,437,1330000,25,52,2841,535,0,58845,75,6,31,13840,27160,27500,1796,2468
3701,437,1330000,25,52,2841,535,0,58845,85,6,31,14860,25140,28387,3077,6786
3702,437,1330000,25,52,2841,535,0,58845,83,6,31,15480,25240,28572,2884,4931
3703,437,1330000,25,52,2841,535,0,58845,87,6,31,15580,25620,29779,1878,3694
3704,437,1330000,25,52,2841,535,0,58845,86,7,31,13940,26320,30003,1538,2822
3705,438,73000,4,12,304,1434,0,23391,78,9,24,13760,18580,10561,509,2288
3706,439,313000,10,16,8913,629,0,40416,54,6,37,14880,26780,-358,358,7305
3707,439,313000,10,16,8913,629,0,40416,117,6,37,14920,26160,814,7701,8796
3708,439,313000,10,16,8913,629,0,40416,54,6,37,14820,25980,16022,13668,16927
3709,439,313000,10,16,8913,629,0,40416,117,6,77,14860,25800,22658,11885,12612
3710,440,699000,23,32,3763,511,0,21294,53,6,22,14780,25960,-2655,2959,4730
3711,440,699000,23,32,3763,511,0,21294,40,7,22,14560,26280,-2404,2404,7156
3712,440,699000,23,32,3763,511,0,21294,22,6,22,14500,26420,-1745,2208,5963
3713,440,699000,23,32,3763,511,0,21294,146,6,22,14600,26260,1066,1867,4093
3714,440,699000,23,32,3763,511,0,21294,45,6,22,13300,26920,1747,3706,4296
3715,440,699000,23,32,3763,511,0,21294,129,7,22,15940,24860,5552,3821,7871
3716,440,699000,23,32,3763,511,0,21294,28,6,22,15940,25320,5663,2837,3960
3717,440,699000,23,32,3763,511,0,21294,85,6,22,14920,26000,6007,2796,3007
3718,443,734000,22,29,3102,622,0,27583,86,7,27,13900,27160,-1380,1380,5239
3719,443,734000,22,29,3102,622,0,27583,87,6,27,15780,25420,-1206,1434,5130
3720,443,734000,22,29,3102,622,0,27583,52,7,27,14660,26700,-824,1587,5394
3721,443,734000,22,29,3102,622,0,27583,75,6,27,14040,26680,973,1456,6457
3722,443,734000,22,29,3102,622,0,27583,129,7,27,16000,25160,1592,1583,5840
3723,443,734000,22,29,3102,622,0,27583,148,6,27,14200,26920,1839,1940,5594
3724,443,734000,22,29,3102,622,0,27583,22,6,27,14660,26400,2130,1880,5305
3725,443,734000,22,29,3102,622,0,27583,40,7,27,14240,27060,3029,1345,5142
3726,443,734000,22,29,3102,622,0,27583,95,6,27,15240,25700,3398,1694,5077
3727,443,734000,22,29,3102,622,0,27583,153,6,27,15420,25700,4961,2009,6951
3728,443,734000,22,29,3102,622,0,27583,82,6,27,14860,26180,5176,1721,6731
3729,443,734000,22,29,3102,622,0,27583,51,6,27,14480,26440,5868,3028,6540
3730,443,734000,22,29,3102,622,0,27583,85,6,27,14960,26000,6043,2224,5872
3731,443,734000,22,29,3102,622,0,27583,83,6,27,15380,25680,7834,2460,5565
3732,443,734000,22,29,3102,622,0,27583,87,6,27,15700,25340,13324,1987,4480
3733,443,734000,22,29,3102,622,0,27583,52,7,27,14620,26500,14016,4318,5681
3734,443,734000,22,29,3102,622,0,27583,86,7,27,13800,27220,14543,2418,3568
3735,443,734000,22,29,3102,622,0,27583,40,7,27,14500,26640,21446,1423,3344
3736,443,734000,22,29,3102,622,0,27583,95,6,27,15180,26160,21866,1967,5717
3737,445,211000,9,26,256,662,0,30778,102,7,114,14900,25760,1279,404,939
3738,445,211000,9,26,256,662,0,30778,63,6,114,14200,26400,14755,511,724
3739,445,211000,9,26,256,662,0,30778,102,7,114,14780,26760,30329,318,449
3740,446,1391000,20,55,1031,1375,0,34191,53,6,31,14840,25820,1589,1390,1939
3741,446,1391000,20,55,1031,1375,0,34191,84,7,31,15400,25540,3899,400,1694
3742,446,1391000,20,55,1031,1375,0,34191,51,6,31,14580,26440,4274,2233,3280
3743,446,1391000,20,55,1031,1375,0,34191,85,6,31,15060,25440,5697,1503,2851
3744,446,1391000,20,55,1031,1375,0,34191,82,6,31,14840,25880,6388,823,2344
3745,446,1391000,20,55,1031,1375,0,34191,153,6,31,15420,25080,6779,460,2154
3746,446,1391000,20,55,1031,1375,0,34191,86,7,31,14020,26600,10450,383,1340
3747,446,1391000,20,55,1031,1375,0,34191,140,6,31,14260,19060,10676,360,1442
3748,446,1391000,20,55,1031,1375,0,34191,87,6,31,15700,25380,10974,480,1808
3749,446,1391000,20,55,1031,1375,0,34191,52,7,31,14520,26400,11093,484,2052
3750,446,1391000,20,55,1031,1375,0,34191,53,6,31,14780,26340,11979,2016,2300
3751,446,1391000,20,55,1031,1375,0,34191,84,7,31,15360,25860,14845,2527,3808
3752,446,1391000,20,55,1031,1375,0,34191,51,6,31,14540,26240,16134,1017,1336
3753,446,1391000,20,55,1031,1375,0,34191,82,6,31,14800,26420,17556,539,2471
3754,446,1391000,20,55,1031,1375,0,34191,85,6,31,14980,26440,17679,415,1983
3755,446,1391000,20,55,1031,1375,0,34191,129,7,31,16000,24740,24194,367,1389
3756,446,1391000,20,55,1031,1375,0,34191,53,6,31,14720,25920,24691,945,1591
3757,446,1391000,20,55,1031,1375,0,34191,84,7,31,15320,25240,27930,427,1580
3758,446,1391000,20,55,1031,1375,0,34191,51,6,31,14520,26860,28899,763,1222
3759,446,1391000,20,55,1031,1375,0,34191,153,6,31,15300,25540,29264,485,1299
3760,446,1391000,20,55,1031,1375,0,34191,82,6,31,14740,26020,29707,1625,2834
3761,446,1391000,20,55,1031,1375,0,34191,85,6,31,14940,25640,30783,936,2417
3762,448,1078000,19,43,1025,595,0,31101,53,6,27,14820,26240,2189,2347,3274
3763,448,1078000,19,43,1025,595,0,31101,143,6,27,14200,26900,3487,3977,4778
3764,448,1078000,19,43,1025,595,0,31101,51,6,27,14700,26380,5402,695,1836
3765,448,1078000,19,43,1025,595,0,31101,95,6,27,15200,25820,6245,847,3845
3766,448,1078000,19,43,1025,595,0,31101,83,6,27,15580,25540,8128,2522,4133
3767,448,1078000,19,43,1025,595,0,31101,139,6,27,15160,18080,9724,473,1567
3768,448,1078000,19,43,1025,595,0,31101,52,7,27,14620,26560,12467,399,2430
3769,448,1078000,19,43,1025,595,0,31101,87,6,27,15680,25320,12587,332,1757
3770,448,1078000,19,43,1025,595,0,31101,53,6,27,14760,26480,13230,1624,2981
3771,448,1078000,19,43,1025,595,0,31101,129,7,27,15940,24960,14346,633,2366
3772,448,1078000,19,43,1025,595,0,31101,84,7,27,15480,25680,14942,2410,4536
3773,448,1078000,19,43,1025,595,0,31101,51,6,27,14640,26500,16323,3805,5813
3774,448,1078000,19,43,1025,595,0,31101,82,6,27,14900,25360,17147,1283,4118
3775,448,1078000,19,43,1025,595,0,31101,143,6,27,14120,26180,17653,3920,5107
3776,448,1078000,19,43,1025,595,0,31101,95,6,27,15160,25280,18938,2706,4707
3777,448,1078000,19,43,1025,595,0,31101,139,6,27,15140,17900,19760,412,2575
3778,448,1078000,19,43,1025,595,0,31101,83,6,27,15540,25200,23040,768,2392
3779,448,1078000,19,43,1025,595,0,31101,87,6,27,15580,24560,26834,397,1478
3780,448,1078000,19,43,1025,595,0,31101,52,7,27,14520,26320,27289,643,3446
3781,449,1071000,43,42,3028,323,0,15652,38,6,108,14880,25940,1529,3625,4728
3782,449,1071000,43,42,3028,323,0,15652,152,6,109,12560,28180,2665,3366,4978
3783,449,1071000,43,42,3028,323,0,15652,137,7,108,14820,26120,2960,1798,2224
3784,449,1071000,43,42,3028,323,0,15652,134,6,109,15400,25700,3553,5631,8029
3785,449,1071000,43,42,3028,323,0,15652,130,6,109,14840,26140,3794,5366,7919
3786,449,1071000,43,42,3028,323,0,15652,91,6,109,15960,25780,4542,5004,7727
3787,449,1071000,43,42,3028,323,0,15652,59,7,108,15100,25860,5489,4236,9465
3788,449,1071000,43,42,3028,323,0,15652,138,6,109,14440,26380,6410,501,2308
3789,449,1071000,43,42,3028,323,0,15652,45,6,109,13320,27400,7349,1482,1751
3790,449,1071000,43,42,3028,323,0,15652,44,7,109,12680,28440,8171,582,2336
3791,449,1071000,43,42,3028,323,0,15652,93,6,109,16000,25520,8501,1735,3658
3792,449,1071000,43,42,3028,323,0,15652,40,7,109,14540,26120,8765,368,2258
3793,449,1071000,43,42,3028,323,0,15652,109,6,109,15040,25860,9862,3462,5790
3794,449,1071000,43,42,3028,323,0,15652,111,6,109,15180,25280,11215,788,2830
3795,449,1071000,43,42,3028,323,0,15652,149,6,109,14580,26040,11426,1719,3573
3796,449,1071000,43,42,3028,323,0,15652,98,6,109,14740,26120,11612,1535,3552
3797,449,1071000,43,42,3028,323,0,15652,123,6,109,14740,18040,12091,1234,3375
3798,452,481000,18,20,1410,712,0,17775,83,6,33,15520,25200,-315,315,3765
3799,452,481000,18,20,1410,712,0,17775,22,6,33,14560,26360,5168,1546,3441
3800,452,481000,18,20,1410,712,0,17775,58,7,23,14720,23300,9864,3590,4110
3801,453,405000,8,19,227,565,0,31245,139,9,96,15180,17460,-331,331,1583
3802,453,405000,8,19,227,565,0,31245,52,8,96,14540,26240,1640,316,821
3803,453,405000,8,19,227,565,0,31245,87,8,96,15760,25300,1942,406,1706
3804,453,405000,8,19,227,565,0,31245,87,8,103,15760,24820,15380,320,5595
3805,453,405000,8,19,227,565,0,31245,121,9,103,17000,15260,18077,347,2916
3806,454,995000,17,43,2070,1399,0,41186,86,7,20,14020,26660,-176,507,1254
3807,454,995000,17,43,2070,1399,0,41186,52,7,20,14660,26320,757,674,1582
3808,454,995000,17,43,2070,1399,0,41186,53,6,20,14840,26200,1807,1316,2521
3809,454,995000,17,43,2070,1399,0,41186,23,6,20,14660,26420,2403,660,1949
3810,454,995000,17,43,2070,1399,0,41186,84,7,20,15360,25680,2659,841,2111
3811,454,995000,17,43,2070,1399,0,41186,87,6,20,15740,25740,3807,631,1790
3812,454,995000,17,43,2070,1399,0,41186,51,6,20,14620,26340,4922,886,1464
3813,454,995000,17,43,2070,1399,0,41186,140,6,20,14260,19140,8588,1255,4456
3814,454,995000,17,43,2070,1399,0,41186,86,7,20,13980,27420,10151,1097,2882
3815,454,995000,17,43,2070,1399,0,41186,52,7,20,14620,26580,10882,1487,3592
3816,454,995000,17,43,2070,1399,0,41186,53,6,20,14760,26280,12352,2867,3953
3817,454,995000,17,43,2070,1399,0,41186,23,6,20,14600,26620,12799,1166,3511
3818,454,995000,17,43,2070,1399,0,41186,84,7,20,15300,25720,13458,4371,5873
3819,454,995000,17,43,2070,1399,0,41186,87,6,20,15680,25280,14600,750,1913
3820,454,995000,17,43,2070,1399,0,41186,51,6,20,14580,26360,15844,3423,4235
3821,454,995000,17,43,2070,1399,0,41186,140,6,20,14220,19320,21153,763,3977
3822,454,995000,17,43,2070,1399,0,41186,86,7,20,13920,27360,23656,880,2631
3823,454,995000,17,43,2070,1399,0,41186,52,7,20,14560,26040,25284,841,2221
3824,454,995000,17,43,2070,1399,0,41186,23,6,20,14780,25900,26763,1211,3787
3825,454,995000,17,43,2070,1399,0,41186,84,7,20,15440,25420,28910,1806,3191
3826,454,995000,17,43,2070,1399,0,41186,51,6,20,14520,26360,29313,1317,2792
3827,454,995000,17,43,2070,1399,0,41186,88,6,20,15380,17960,31015,1863,3232
3828,454,995000,17,43,2070,1399,0,41186,140,6,20,14180,18940,33092,772,1167
3829,454,995000,17,43,2070,1399,0,41186,86,7,20,13860,27080,36687,843,2031
3830,454,995000,17,43,2070,1399,0,41186,121,6,20,16880,15940,37719,1732,3467
3831,455,297000,8,17,763,176,0,27393,121,6,112,17100,15780,5870,799,6758
3832,455,297000,8,17,763,176,0,27393,44,7,112,12760,27960,15004,675,8280
3833,455,297000,8,17,763,176,0,27393,42,6,112,14580,26620,15207,899,9267
3834,455,297000,8,17,763,176,0,27393,43,7,112,14700,26060,17114,666,6710
3835,455,297000,8,17,763,176,0,27393,38,6,112,15040,25840,18209,7392,9184
3836,455,297000,8,17,763,176,0,27393,138,6,112,14400,26440,19732,3742,6627
3837,455,297000,8,17,763,176,0,27393,121,6,112,17100,15780,5870,799,6758
3838,457,641000,11,26,2058,598,0,29225,140,6,31,14340,18820,-330,330,1693
3839,457,641000,11,26,2058,598,0,29225,86,7,31,14000,26960,-214,530,1583
3840,457,641000,11,26,2058,598,0,29225,52,7,31,14560,26540,733,600,1873
3841,457,641000,11,26,2058,598,0,29225,41,7,31,14440,26820,1439,714,3486
3842,457,641000,11,26,2058,598,0,29225,23,6,31,14740,26180,1553,634,2134
3843,457,641000,11,26,2058,598,0,29225,137,7,31,14520,26380,4455,2592,4340
3844,457,641000,11,26,2058,598,0,29225,140,6,31,14280,18780,9296,3835,4906
3845,457,641000,11,26,2058,598,0,29225,86,7,31,13920,26900,11810,1243,4840
3846,457,641000,11,26,2058,598,0,29225,52,7,31,14480,26640,12227,1235,4791
3847,457,641000,11,26,2058,598,0,29225,23,6,31,14680,26200,13085,1703,6147
3848,457,641000,11,26,2058,598,0,29225,41,7,31,14400,26720,13493,1282,6280
3849,457,641000,11,26,2058,598,0,29225,137,7,31,14480,26820,16715,3065,4969
3850,457,641000,11,26,2058,598,0,29225,140,6,31,14240,18940,22282,530,1098
3851,457,641000,11,26,2058,598,0,29225,86,7,31,13880,27120,24727,1468,2350
3852,457,641000,11,26,2058,598,0,29225,52,7,31,14440,26720,26731,836,2494
3853,458,298000,8,16,1073,837,0,39339,74,6,116,14260,19160,103,6728,7167
3854,458,298000,8,16,1073,837,0,39339,104,6,116,15680,17680,4676,1725,9723
3855,458,298000,8,16,1073,837,0,39339,72,6,116,14160,19220,19926,321,3810
3856,458,298000,8,16,1073,837,0,39339,139,6,116,15000,18040,25926,469,2611
3857,459,249000,8,12,962,602,0,23230,74,6,101,14320,18840,-555,555,2570
3858,459,249000,8,12,962,602,0,23230,23,6,101,14620,26200,-410,762,2769
3859,459,249000,8,12,962,602,0,23230,41,7,101,14320,26760,-278,632,4091
3860,459,249000,8,12,962,602,0,23230,52,7,101,14700,26340,-153,886,7990
3861,459,249000,8,12,962,602,0,23230,58,7,101,14900,26200,1073,1543,6775
3862,459,249000,8,12,962,602,0,23230,74,6,101,14260,19140,9682,880,7481
3863,459,249000,8,12,962,602,0,23230,23,6,101,14560,26400,10255,1774,7672
3864,459,249000,8,12,962,602,0,23230,41,7,101,14500,26460,12581,898,5593
